language	task	model	subword_pooling	layer_pooling	train_size	dev_size	dev_loss	parameters	dev_acc	test_acc	test_F_score
Korean	NER	bert-base-multilingual-cased	last	6	2000	200	[0.8202614784240723, 0.5893991887569427, 0.48446983098983765, 0.43646208941936493, 0.4061690717935562, 0.38804978132247925, 0.3736344426870346, 0.36472074687480927, 0.3577427417039871, 0.3498991131782532, 0.3449449986219406, 0.33974988758563995, 0.3374902456998825, 0.334663063287735, 0.33177483081817627, 0.3321053683757782, 0.3308700770139694, 0.32986265420913696, 0.32849155366420746, 0.3266342282295227, 0.3272571563720703, 0.3253541737794876, 0.323117733001709, 0.3232695609331131, 0.322561115026474, 0.32307738065719604, 0.3218262493610382, 0.3211039751768112, 0.3210937827825546, 0.32426929473876953, 0.32304471731185913, 0.32183530926704407, 0.3210723549127579, 0.32224686443805695]	38858	0.8988391376451078	0.899390243902439	
Korean	NER	bert-base-multilingual-cased	last	6	2000	200	[0.8439408540725708, 0.5985693633556366, 0.48351992666721344, 0.43196575343608856, 0.402361199259758, 0.3838643580675125, 0.37176431715488434, 0.3625471293926239, 0.3560793548822403, 0.35153231024742126, 0.3479872941970825, 0.3440958708524704, 0.34012818336486816, 0.33738893270492554, 0.33546462655067444, 0.33400940895080566, 0.3305722326040268, 0.3302372246980667, 0.32841984927654266, 0.3266898840665817, 0.32658618688583374, 0.3256365805864334, 0.3253658562898636, 0.3250022381544113, 0.3248465210199356, 0.32358287274837494, 0.3234231770038605, 0.32217082381248474, 0.32152286171913147, 0.3194151520729065, 0.32163847982883453, 0.3192322999238968, 0.3200986683368683, 0.3210020661354065, 0.3204057067632675, 0.3210884779691696, 0.31998978555202484, 0.3171316832304001, 0.31519486010074615, 0.3182119131088257, 0.3172566741704941, 0.318557471036911, 0.3181215673685074, 0.31744396686553955, 0.31967732310295105, 0.32513007521629333]	38858	0.8960751796572692	0.9022631332082552	
Korean	NER	bert-base-multilingual-cased	last	6	2000	200	[0.8252904713153839, 0.5967670679092407, 0.48490282893180847, 0.43585024774074554, 0.40727877616882324, 0.3864732086658478, 0.37159380316734314, 0.3611169755458832, 0.35441307723522186, 0.34871937334537506, 0.34171639382839203, 0.33799321949481964, 0.3339247852563858, 0.3328641802072525, 0.3304627984762192, 0.32809923589229584, 0.3262917846441269, 0.32501573860645294, 0.3223067969083786, 0.32260216772556305, 0.32197272777557373, 0.3194352388381958, 0.3196554183959961, 0.31707340478897095, 0.3164888620376587, 0.31698331236839294, 0.31660740077495575, 0.31680919229984283, 0.3167775273323059, 0.31540483236312866, 0.3154776990413666, 0.3151465654373169, 0.3183394521474838, 0.31926077604293823, 0.31862829625606537]	38858	0.8977335544499724	0.9026735459662288	
Korean	NER	bert-base-multilingual-cased	first	7	2000	200	[0.8798955976963043, 0.577573835849762, 0.4372362494468689, 0.375003844499588, 0.3414979428052902, 0.3225167542695999, 0.31065697968006134, 0.302268922328949, 0.2964535653591156, 0.2921866923570633, 0.2893034666776657, 0.28498560190200806, 0.28240950405597687, 0.2812734544277191, 0.27968114614486694, 0.2789466232061386, 0.2777056097984314, 0.2766818702220917, 0.27546873688697815, 0.2760354280471802, 0.27652840316295624, 0.27790647000074387, 0.27782516181468964, 0.27625152468681335, 0.27581507712602615, 0.27747035026550293]	38858	0.912106135986733	0.9156308630393996	
Korean	NER	bert-base-multilingual-cased	first	7	2000	200	[0.8324005007743835, 0.5407378077507019, 0.4015069305896759, 0.3434011787176132, 0.3210020959377289, 0.3097686916589737, 0.3010239154100418, 0.2959009110927582, 0.2913678139448166, 0.2877659946680069, 0.28659607470035553, 0.2831895351409912, 0.2829657346010208, 0.279906302690506, 0.27845658361911774, 0.27783651649951935, 0.2756674736738205, 0.27374517917633057, 0.27461183071136475, 0.2734962999820709, 0.27297239750623703, 0.2726947069168091, 0.2725965529680252, 0.271524153649807, 0.2712458595633507, 0.27228541672229767, 0.2702658697962761, 0.27348463237285614, 0.27106787264347076, 0.27095457911491394, 0.2740783467888832, 0.2713908776640892]	38858	0.9159756771697071	0.9165689493433395	
Korean	NER	bert-base-multilingual-cased	first	7	2000	200	[0.7557565271854401, 0.5104939341545105, 0.39640791714191437, 0.3451739698648453, 0.32213596999645233, 0.3104523718357086, 0.30215130746364594, 0.29737551510334015, 0.29304319620132446, 0.2888849526643753, 0.28578825294971466, 0.28425122797489166, 0.282844677567482, 0.28266075253486633, 0.2800719141960144, 0.2773991525173187, 0.2757662683725357, 0.2750865966081619, 0.27461332082748413, 0.275298111140728, 0.274443656206131, 0.274787962436676, 0.2730676606297493, 0.27281322330236435, 0.2738858535885811, 0.27448876947164536, 0.27661843597888947, 0.27503079175949097]	38858	0.9137645107794361	0.9139305816135084	
Korean	NER	bert-base-multilingual-cased	last	7	2000	200	[0.8907066285610199, 0.6341383755207062, 0.5020088404417038, 0.43243780732154846, 0.3976904898881912, 0.3763510137796402, 0.36202165484428406, 0.35230688750743866, 0.34530000388622284, 0.341443806886673, 0.3364124596118927, 0.3320488929748535, 0.3284452110528946, 0.3258305937051773, 0.32368694245815277, 0.32342368364334106, 0.3238760381937027, 0.322157084941864, 0.32184305787086487, 0.3206789493560791, 0.31998977065086365, 0.32134610414505005, 0.32248564064502716, 0.32194413244724274, 0.3193267434835434, 0.3189013600349426, 0.3192119300365448, 0.3185906261205673, 0.3201786279678345, 0.3197171837091446, 0.32142725586891174, 0.3185435086488724, 0.31844833493232727]	38858	0.8988391376451078	0.900562851782364	
Korean	NER	bert-base-multilingual-cased	last	7	2000	200	[0.9009337425231934, 0.6155701279640198, 0.48310089111328125, 0.42181257903575897, 0.39110493659973145, 0.3727503567934036, 0.3614826202392578, 0.3526337444782257, 0.34585969150066376, 0.3417322486639023, 0.3369663953781128, 0.33346670866012573, 0.33012253046035767, 0.3286818265914917, 0.32614322006702423, 0.32517842948436737, 0.3250014930963516, 0.32158544659614563, 0.31914427876472473, 0.31954240798950195, 0.3157426118850708, 0.31563177704811096, 0.3136412352323532, 0.3140903115272522, 0.31170520186424255, 0.3105400502681732, 0.3104633390903473, 0.3121142089366913, 0.31056495010852814, 0.3083789050579071, 0.3103097379207611, 0.30927932262420654, 0.3102800101041794, 0.3101731389760971, 0.30974897742271423, 0.30749988555908203, 0.30946218967437744, 0.31276679039001465, 0.313466414809227, 0.31357161700725555]	38858	0.9076838032061912	0.9051946529080676	
Korean	NER	bert-base-multilingual-cased	last	7	2000	200	[0.8108025789260864, 0.568088710308075, 0.46001987159252167, 0.4132131040096283, 0.389131098985672, 0.3722006231546402, 0.36028720438480377, 0.3526937812566757, 0.3439507931470871, 0.33853940665721893, 0.33447811007499695, 0.32979056239128113, 0.3273753970861435, 0.3244800567626953, 0.32370029389858246, 0.3209194988012314, 0.3202444314956665, 0.31736423075199127, 0.3155190050601959, 0.315558597445488, 0.3147360235452652, 0.3145546615123749, 0.31504541635513306, 0.3130181282758713, 0.31140145659446716, 0.31118395924568176, 0.3118710070848465, 0.3091585636138916, 0.30838891863822937, 0.30728714168071747, 0.30753670632839203, 0.3070874661207199, 0.30643443763256073, 0.3065698593854904, 0.304011806845665, 0.3048276752233505, 0.3064917176961899, 0.3047638535499573, 0.30367396771907806, 0.3059356212615967, 0.304975688457489, 0.3060443699359894, 0.3059590756893158, 0.30655673146247864, 0.30837054550647736, 0.3101779818534851]	38858	0.9071310116086235	0.9058982176360224	
Korean	NER	bert-base-multilingual-cased	first	8	2000	200	[0.8017258644104004, 0.5530709028244019, 0.42078086733818054, 0.3553740531206131, 0.32359470427036285, 0.3075152337551117, 0.2972741276025772, 0.29026007652282715, 0.2852964252233505, 0.2806914448738098, 0.27739550173282623, 0.27369165420532227, 0.27252599596977234, 0.2705017328262329, 0.26744846999645233, 0.26677361130714417, 0.2648824453353882, 0.265657439827919, 0.2651899755001068, 0.26456937938928604, 0.2637464925646782, 0.2648586332798004, 0.26538628339767456, 0.26273103058338165, 0.2643522322177887, 0.26501716673374176, 0.2656368538737297, 0.26547472178936005, 0.26780087500810623, 0.26813196390867233, 0.2681458294391632, 0.26671192795038223, 0.27031854540109634, 0.2715784162282944, 0.2701733559370041]	38858	0.9187396351575456	0.9155722326454032	
Korean	NER	bert-base-multilingual-cased	first	8	2000	200	[0.8504267036914825, 0.5525310337543488, 0.40871185064315796, 0.3451569974422455, 0.3186250478029251, 0.30434082448482513, 0.29492898285388947, 0.28900979459285736, 0.2847364842891693, 0.2798008471727371, 0.27614350616931915, 0.27340494096279144, 0.27193039655685425, 0.2687487304210663, 0.2678207457065582, 0.2664577141404152, 0.266580693423748, 0.26643284410238266, 0.26429227739572525, 0.26323969662189484, 0.265236034989357, 0.2650914266705513, 0.2651364803314209, 0.2659251168370247, 0.2661639675498009]	38858	0.9209508015478165	0.9160999061913696	
Korean	NER	bert-base-multilingual-cased	first	8	2000	200	[0.7741285860538483, 0.5182618498802185, 0.401518777012825, 0.3456026464700699, 0.3209862560033798, 0.3063582628965378, 0.29666323959827423, 0.2907060831785202, 0.2860707491636276, 0.28272534906864166, 0.28084686398506165, 0.2774740904569626, 0.275648832321167, 0.2739710509777069, 0.27206549048423767, 0.2720583379268646, 0.27070437371730804, 0.27121588587760925, 0.267994187772274, 0.2670995146036148, 0.26693176478147507, 0.26623722165822983, 0.2673519179224968, 0.26758968085050583, 0.2684633508324623, 0.2679128348827362, 0.26869774609804153]	38858	0.9203980099502488	0.9162757973733584	
Korean	NER	bert-base-multilingual-cased	last	8	2000	200	[0.8771282136440277, 0.6425004601478577, 0.5215887129306793, 0.4588717669248581, 0.42184656858444214, 0.39804477989673615, 0.38264285027980804, 0.37197084724903107, 0.3628120422363281, 0.35761071741580963, 0.3544032871723175, 0.3510797619819641, 0.3452658951282501, 0.34214192628860474, 0.33806875348091125, 0.33648329973220825, 0.33383937180042267, 0.3322077989578247, 0.3288678824901581, 0.3276821970939636, 0.3278665393590927, 0.32574987411499023, 0.3259052336215973, 0.3231154978275299, 0.32511936128139496, 0.3215366452932358, 0.31888778507709503, 0.3218028098344803, 0.32046370208263397, 0.3179246634244919, 0.3183906525373459, 0.3191841244697571, 0.31847698986530304, 0.3150124102830887, 0.31585076451301575, 0.31817613542079926, 0.31990091502666473, 0.3199719488620758, 0.32104188203811646, 0.3252815306186676, 0.3249514698982239, 0.3257195055484772, 0.32538749277591705, 0.3256359398365021, 0.3292331099510193, 0.32783186435699463, 0.3288014978170395]	38858	0.900497512437811	0.9037875234521576	
Korean	NER	bert-base-multilingual-cased	last	8	2000	200	[0.9325978457927704, 0.6618225276470184, 0.5185269415378571, 0.4527822434902191, 0.4202778935432434, 0.4012828469276428, 0.388360396027565, 0.37824952602386475, 0.3692987412214279, 0.3623340427875519, 0.3592449426651001, 0.35434573888778687, 0.3525720089673996, 0.3477484881877899, 0.34652000665664673, 0.3439016342163086, 0.34187379479408264, 0.340481773018837, 0.341837540268898, 0.3399137258529663, 0.33870449662208557, 0.3372783660888672, 0.33534732460975647, 0.3363674432039261, 0.33519935607910156, 0.3347714692354202, 0.33320654928684235, 0.33079686760902405, 0.33245162665843964, 0.33452945947647095, 0.33448635041713715, 0.33373139798641205, 0.3338779956102371, 0.33203963935375214, 0.33324839174747467, 0.33371493220329285, 0.33338965475559235, 0.33086608350276947, 0.3357388973236084, 0.33342842757701874, 0.333406999707222, 0.3341328054666519, 0.33642931282520294, 0.3377380520105362, 0.33729396760463715, 0.338495671749115, 0.3388112336397171, 0.34178800880908966, 0.34342460334300995, 0.34165702760219574, 0.3456105440855026, 0.34456565976142883, 0.34643249213695526, 0.34705157577991486, 0.34778982400894165, 0.35053758323192596, 0.3456079959869385, 0.34880970418453217, 0.35077978670597076, 0.35170963406562805]	38858	0.900497512437811	0.9015595684803002	
Korean	NER	bert-base-multilingual-cased	last	8	2000	200	[0.9488677382469177, 0.7131185829639435, 0.5604066252708435, 0.4683133214712143, 0.4245655983686447, 0.4011477828025818, 0.38626015186309814, 0.37468841671943665, 0.36629413068294525, 0.36116909980773926, 0.35413210093975067, 0.3507053554058075, 0.3469442129135132, 0.3456082195043564, 0.3425256460905075, 0.33981241285800934, 0.33568650484085083, 0.33207206428050995, 0.33355726301670074, 0.331944540143013, 0.33187998831272125, 0.3302822560071945, 0.3284960985183716, 0.3292813152074814, 0.3284725099802017, 0.3277386873960495, 0.3290461450815201, 0.3290307819843292, 0.3261703550815582, 0.32806339859962463, 0.329795703291893, 0.32892246544361115, 0.3286701440811157, 0.3278236538171768, 0.3286335617303848, 0.32671231031417847, 0.3239293545484543, 0.3270105868577957, 0.32649001479148865, 0.33114996552467346, 0.3285590559244156, 0.3290880620479584, 0.33191142976284027]	38858	0.9021558872305141	0.9022045028142588	
Korean	NER	bert-base-multilingual-cased	first	9	2000	200	[0.7978369891643524, 0.5726884007453918, 0.45176364481449127, 0.37987154722213745, 0.3417768031358719, 0.32175081968307495, 0.3097197562456131, 0.30183397233486176, 0.29555101692676544, 0.2908514589071274, 0.2866707146167755, 0.2833382338285446, 0.2821766138076782, 0.28030727803707123, 0.27740535140037537, 0.2758750468492508, 0.2745840400457382, 0.27342475950717926, 0.2709280550479889, 0.2699020206928253, 0.2686730623245239, 0.2690538763999939, 0.26803144812583923, 0.2666548490524292, 0.26749036461114883, 0.26458828151226044, 0.26757095754146576, 0.26673175394535065, 0.2648676037788391, 0.263789564371109, 0.26379232853651047, 0.2642206400632858, 0.2646786645054817, 0.26311783492565155, 0.262208454310894, 0.26377730816602707, 0.26442820578813553, 0.26560577005147934, 0.26387158036231995, 0.264816515147686, 0.2643672153353691]	38858	0.9226091763405196	0.9134615384615384	
Korean	NER	bert-base-multilingual-cased	first	9	2000	200	[0.7921699583530426, 0.5619712173938751, 0.42817094922065735, 0.3651619106531143, 0.33261457085609436, 0.3147040903568268, 0.30253005027770996, 0.29433195292949677, 0.28930091857910156, 0.28537851572036743, 0.2805943638086319, 0.27812837064266205, 0.2757505625486374, 0.27261967957019806, 0.27282752096652985, 0.2717168927192688, 0.26917071640491486, 0.26761098951101303, 0.2691049724817276, 0.2675630748271942, 0.268717497587204, 0.26712798327207565, 0.2670433297753334, 0.2683124244213104, 0.26707756519317627, 0.2648458704352379, 0.2678833454847336, 0.2646424248814583, 0.2670722231268883, 0.26865704357624054, 0.267701618373394]	38858	0.9192924267551134	0.912171669793621	
Korean	NER	bert-base-multilingual-cased	first	9	2000	200	[0.783998966217041, 0.5650725066661835, 0.4350646138191223, 0.36884596943855286, 0.3350929915904999, 0.31678406894207, 0.3039868324995041, 0.2951616495847702, 0.2902940958738327, 0.2866740971803665, 0.284153550863266, 0.28186340630054474, 0.27902549505233765, 0.2783402353525162, 0.2759425789117813, 0.2729571908712387, 0.2718297690153122, 0.27020232379436493, 0.26966170966625214, 0.2671637013554573, 0.266525074839592, 0.26551589369773865, 0.263922818005085, 0.26490096002817154, 0.2659720778465271, 0.26503201574087143, 0.2653517946600914, 0.2640529200434685, 0.26344193518161774, 0.26339443773031235, 0.26420626044273376, 0.26297156512737274, 0.2616197019815445, 0.2629774808883667, 0.2625952884554863, 0.26317936927080154, 0.2640058174729347, 0.2632445991039276, 0.2622287794947624, 0.264107845723629, 0.2641696482896805, 0.2649522051215172, 0.26422053575515747, 0.2643846794962883, 0.26599033921957016, 0.2661079317331314, 0.27047719806432724, 0.26928459852933884]	38858	0.9209508015478165	0.9126993433395872	
Korean	NER	bert-base-multilingual-cased	last	9	2000	200	[0.8068666160106659, 0.6120574176311493, 0.5023125112056732, 0.45037059485912323, 0.42155221104621887, 0.40171779692173004, 0.3876327872276306, 0.37730710208415985, 0.3694246709346771, 0.3622570335865021, 0.35702013969421387, 0.3537069410085678, 0.34882670640945435, 0.34635162353515625, 0.3428182452917099, 0.3406744599342346, 0.33902524411678314, 0.3374372869729996, 0.3355218470096588, 0.3324344903230667, 0.3314245343208313, 0.3330398052930832, 0.33401918411254883, 0.33081938326358795, 0.3315644711256027, 0.3289443701505661, 0.32888828217983246, 0.3263416141271591, 0.32848793268203735, 0.32761262357234955, 0.32555830478668213, 0.32628364861011505, 0.32961080968379974, 0.32763031125068665, 0.33012816309928894, 0.33025699853897095]	38858	0.896627971254837	0.8979244840525328	
Korean	NER	bert-base-multilingual-cased	last	9	2000	200	[0.8443644642829895, 0.6613243222236633, 0.5458387434482574, 0.4761427640914917, 0.4330185651779175, 0.40737298130989075, 0.39212456345558167, 0.38074053823947906, 0.3727744370698929, 0.36489441990852356, 0.3610698878765106, 0.35597656667232513, 0.34947022795677185, 0.3477777987718582, 0.34664037823677063, 0.3438231199979782, 0.343922957777977, 0.3412717282772064, 0.3390488624572754, 0.33704161643981934, 0.33469347655773163, 0.3331335037946701, 0.331962451338768, 0.3297748416662216, 0.32707835733890533, 0.3265383392572403, 0.3261481523513794, 0.32635749876499176, 0.32506462931632996, 0.32411283254623413, 0.32669098675251007, 0.32424306869506836, 0.3211769759654999, 0.322247251868248, 0.32030245661735535, 0.32368557155132294, 0.321942538022995, 0.32101957499980927, 0.31909243762493134, 0.31982921063899994, 0.3208005130290985, 0.3214757740497589, 0.3187471032142639, 0.32025931775569916, 0.3202377259731293, 0.3215297758579254, 0.3216482251882553, 0.32006019353866577, 0.3207629770040512, 0.3229309469461441, 0.3206294924020767]	38858	0.8982863460475401	0.8993316135084428	
Korean	NER	bert-base-multilingual-cased	last	9	2000	200	[0.8702945709228516, 0.6416405141353607, 0.5165155380964279, 0.4533894658088684, 0.42037010192871094, 0.4002925902605057, 0.38621997833251953, 0.3752429932355881, 0.36689968407154083, 0.36051686108112335, 0.35507962107658386, 0.34986743330955505, 0.34557904303073883, 0.34159132838249207, 0.33980390429496765, 0.3342152535915375, 0.33341413736343384, 0.33106447756290436, 0.3294842392206192, 0.32804787158966064, 0.3256751447916031, 0.32578903436660767, 0.3242654502391815, 0.3231714516878128, 0.3235744386911392, 0.3227870613336563, 0.32256579399108887, 0.32246164977550507, 0.3206793814897537, 0.3209656625986099, 0.32089759409427643, 0.3197232186794281, 0.3187529146671295, 0.31704871356487274, 0.31841279566287994, 0.31697261333465576, 0.3198504149913788, 0.3210936635732651, 0.31958578526973724, 0.31895947456359863]	38858	0.900497512437811	0.892061444652908	
Korean	NER	bert-base-multilingual-cased	first	sum	2000	200	[0.6173321902751923, 0.43730679154396057, 0.3928445726633072, 0.36650823056697845, 0.34919293224811554, 0.33224834501743317, 0.3238019347190857, 0.31790223717689514, 0.3104761838912964, 0.3114306330680847, 0.3074086606502533, 0.30423206090927124, 0.30050477385520935, 0.2976718097925186, 0.2979796379804611, 0.2976253926753998, 0.295273557305336, 0.29557256400585175, 0.29640038311481476, 0.2964850515127182, 0.30114853382110596, 0.30037178099155426, 0.30703483521938324, 0.3116404712200165, 0.30762913823127747, 0.3145425021648407]	38858	0.9032614704256495	0.9070121951219512	
Korean	NER	bert-base-multilingual-cased	first	sum	2000	200	[0.6526910066604614, 0.4674609303474426, 0.3947836756706238, 0.36816324293613434, 0.34549829363822937, 0.3322964608669281, 0.31922823190689087, 0.3120884746313095, 0.3036143034696579, 0.3006077855825424, 0.2945748120546341, 0.29246240854263306, 0.2892446219921112, 0.28391629457473755, 0.2812458723783493, 0.28452329337596893, 0.2893761396408081, 0.2857804149389267, 0.28705087304115295, 0.2887791693210602, 0.28685979545116425]	38858	0.9148700939745716	0.907891651031895	
Korean	NER	bert-base-multilingual-cased	first	sum	2000	200	[0.5576580464839935, 0.43560680747032166, 0.38483232259750366, 0.3597733974456787, 0.3430624157190323, 0.32981009781360626, 0.3257148712873459, 0.31854234635829926, 0.3110998272895813, 0.31056390702724457, 0.3059534877538681, 0.30939073860645294, 0.3071693181991577, 0.30428266525268555, 0.30589883029460907, 0.30275918543338776, 0.2973024547100067, 0.3020192086696625, 0.3055039346218109, 0.3031468093395233, 0.2997973561286926, 0.3044646978378296, 0.3031238168478012, 0.3016617000102997, 0.30014467239379883, 0.3083271384239197, 0.315495029091835, 0.3132876008749008, 0.31407172977924347]	38858	0.9104477611940298	0.9059568480300187	
Korean	NER	bert-base-multilingual-cased	last	sum	2000	200	[0.7086759507656097, 0.5386478006839752, 0.4684417396783829, 0.4193190038204193, 0.3885459452867508, 0.3684931546449661, 0.35636240243911743, 0.3483404666185379, 0.34372223913669586, 0.3380487263202667, 0.3348144590854645, 0.3313666731119156, 0.32879123091697693, 0.3219219744205475, 0.32440824806690216, 0.3245847076177597, 0.3227880895137787, 0.3198762983083725, 0.31836771965026855, 0.3205963969230652, 0.3195708990097046, 0.3239978104829788, 0.3252166360616684, 0.32627013325691223, 0.327469602227211, 0.34172138571739197]	38858	0.9010503040353787	0.8971622889305816	
Korean	NER	bert-base-multilingual-cased	last	sum	2000	200	[0.6403745710849762, 0.4828901141881943, 0.4240338057279587, 0.390677809715271, 0.3730444014072418, 0.3652011454105377, 0.35329824686050415, 0.34483589231967926, 0.3429803401231766, 0.3425375372171402, 0.34190502762794495, 0.3427155911922455, 0.3416600376367569, 0.3383820056915283, 0.33504392206668854, 0.3361450284719467, 0.3390492647886276, 0.3443070948123932, 0.34809859097003937, 0.3507618308067322, 0.34841878712177277, 0.35336484014987946, 0.3476772606372833]	38858	0.8911000552791598	0.8927063789868668	
Korean	NER	bert-base-multilingual-cased	last	sum	2000	200	[0.7673119008541107, 0.5611333250999451, 0.4771174490451813, 0.4340701401233673, 0.41057127714157104, 0.3945855051279068, 0.385575532913208, 0.3777792155742645, 0.36754588782787323, 0.361663281917572, 0.35731394588947296, 0.356740266084671, 0.3554098904132843, 0.35050277411937714, 0.3486958295106888, 0.34804733097553253, 0.34694714844226837, 0.34860090911388397, 0.34784895181655884, 0.3450469374656677, 0.3511205166578293, 0.3535715192556381, 0.3509562164545059, 0.3496592938899994, 0.34951624274253845]	38858	0.892758430071863	0.8950515947467167	
Korean	NER	xlm-roberta-base	first	0	2000	200	[1.3631643056869507, 1.1158629059791565, 1.019477903842926, 0.9606247842311859, 0.9106175303459167, 0.8751564025878906, 0.8502524495124817, 0.8326202929019928, 0.8192764818668365, 0.8094651401042938, 0.8025899529457092, 0.7968967258930206, 0.7927171289920807, 0.7892509698867798, 0.7869256734848022, 0.7848291993141174, 0.7821492552757263, 0.7811280786991119, 0.780005693435669, 0.7794125080108643, 0.7792422473430634, 0.7793424427509308, 0.7789233028888702, 0.7779465317726135, 0.7778638899326324, 0.777482658624649, 0.7770512104034424, 0.7770423591136932, 0.7768842279911041, 0.775595098733902, 0.7760966420173645, 0.7754831612110138, 0.7748706340789795, 0.775689423084259, 0.7766443192958832, 0.7759698033332825, 0.7769811749458313, 0.7764590680599213]	38858	0.7534549474847982	0.7450750469043153	
Korean	NER	xlm-roberta-base	first	0	2000	200	[1.2000824809074402, 1.0531566739082336, 0.9736955761909485, 0.9238906800746918, 0.8829599916934967, 0.8523024022579193, 0.830979734659195, 0.815947562456131, 0.8059958517551422, 0.7983126640319824, 0.7930081784725189, 0.7884426414966583, 0.7857843935489655, 0.7833628058433533, 0.7813387811183929, 0.780868798494339, 0.7791246175765991, 0.778438538312912, 0.7771342694759369, 0.7767921984195709, 0.7754906415939331, 0.774450033903122, 0.7744185030460358, 0.774268627166748, 0.7737592458724976, 0.7737845182418823, 0.7727518081665039, 0.7738574743270874, 0.7736268639564514, 0.7731469869613647, 0.7711809575557709, 0.7729097306728363, 0.772971898317337, 0.7735216915607452, 0.7728009223937988, 0.7738079130649567]	38858	0.7506909894969597	0.7443714821763602	
Korean	NER	xlm-roberta-base	first	0	2000	200	[1.2703617811203003, 1.0652762651443481, 0.9689693748950958, 0.9060667753219604, 0.8676144182682037, 0.8427866697311401, 0.8266203105449677, 0.8167571127414703, 0.8076874613761902, 0.8014039695262909, 0.7957549393177032, 0.791550874710083, 0.7883399724960327, 0.7852643430233002, 0.7829543650150299, 0.7816174328327179, 0.7791920602321625, 0.7783056795597076, 0.7768618762493134, 0.7749463319778442, 0.7730942666530609, 0.7717888057231903, 0.7721227407455444, 0.7717556357383728, 0.7712874710559845, 0.7705083787441254, 0.7704848051071167, 0.7707311511039734, 0.7699191570281982, 0.7704409956932068, 0.7697862088680267, 0.7698383331298828, 0.7697665095329285, 0.7707154750823975, 0.7702994644641876, 0.7709352076053619]	38858	0.7506909894969597	0.7457199812382739	
Korean	NER	xlm-roberta-base	last	0	2000	200	[1.1802489161491394, 0.9710114896297455, 0.8928872048854828, 0.8514316082000732, 0.8144306540489197, 0.7841036915779114, 0.7628279030323029, 0.7462394535541534, 0.7334422469139099, 0.7230516374111176, 0.7146459519863129, 0.7067654132843018, 0.7006843984127045, 0.6943309903144836, 0.6894751191139221, 0.686119019985199, 0.683224618434906, 0.6809077858924866, 0.6782361268997192, 0.6770279705524445, 0.6740151941776276, 0.6727555096149445, 0.6722613275051117, 0.6711963713169098, 0.6701086759567261, 0.6688807010650635, 0.6688600182533264, 0.6671361327171326, 0.6690607964992523, 0.6681506633758545, 0.6687239110469818, 0.6677882075309753, 0.667373925447464, 0.6664154231548309, 0.6670432686805725, 0.6659919321537018, 0.6671746671199799, 0.6666554510593414, 0.6666782796382904, 0.6667630970478058, 0.6666795015335083, 0.6644618511199951, 0.6659177541732788, 0.6664196252822876, 0.6675469279289246, 0.6676572859287262, 0.6691218614578247]	38858	0.7849640685461581	0.7748592870544091	
Korean	NER	xlm-roberta-base	last	0	2000	200	[1.1815823912620544, 0.9697715640068054, 0.880997359752655, 0.8282630443572998, 0.7891080379486084, 0.7618884444236755, 0.7440233528614044, 0.7302901148796082, 0.7190661430358887, 0.7099588513374329, 0.7030410170555115, 0.696722537279129, 0.6903734505176544, 0.6863690912723541, 0.6829469799995422, 0.6798858940601349, 0.6774798035621643, 0.6751766204833984, 0.6734954118728638, 0.6718431711196899, 0.670293390750885, 0.6693300604820251, 0.6682204008102417, 0.6668421626091003, 0.6670540273189545, 0.6671451330184937, 0.6664659082889557, 0.6655886173248291, 0.6648770570755005, 0.6647858023643494, 0.6646679937839508, 0.6655320823192596, 0.6664736270904541, 0.6664240956306458, 0.6659519374370575]	38858	0.7860696517412935	0.7740970919324578	
Korean	NER	xlm-roberta-base	last	0	2000	200	[1.249644935131073, 0.9930534362792969, 0.8900992572307587, 0.836249977350235, 0.7969618737697601, 0.7678343653678894, 0.7474177479743958, 0.732577919960022, 0.7203144729137421, 0.7109845578670502, 0.7034085094928741, 0.6971598565578461, 0.6908485889434814, 0.68703693151474, 0.6825896799564362, 0.6793816983699799, 0.6766295731067657, 0.6746860444545746, 0.6721698641777039, 0.6692319512367249, 0.6686282455921173, 0.6669553816318512, 0.6651444733142853, 0.664543867111206, 0.6633453071117401, 0.6627210676670074, 0.6615686118602753, 0.6616813540458679, 0.6616085767745972, 0.6621364653110504, 0.6615122556686401, 0.662236213684082, 0.661963552236557, 0.6606756448745728, 0.6605925858020782, 0.6611804366111755, 0.6610420346260071, 0.6624875366687775, 0.6628252565860748, 0.6620161533355713]	38858	0.7871752349364289	0.7752110694183865	
